Precinct Name,Precinct #,election,year,Total Votes,Election Day,Mail Ballots,Emergency,% - Mail,% - Turnout,turnout_rank
PROVIDENCE 2827,2827,primary,2012,422,400,22,0.0,0.052132701421800945,0.17154471544715447,100.0
PROVIDENCE 2827,2827,primary,2014,716,669,47,0.0,0.06564245810055866,0.2587640043368269,93.0
PROVIDENCE 2827,2827,primary,2016,458,406,52,0.0,0.11353711790393013,0.15210893390900032,55.0
PROVIDENCE 2828,2828,general,2012,668,652,16,0.0,0.023952095808383235,0.44267726971504306,372.0
PROVIDENCE 2828,2828,general,2014,548,523,25,0.0,0.04562043795620438,0.30614525139664805,349.0
PROVIDENCE 2828,2828,general,2016,869,825,44,0.0,0.05063291139240506,0.4208232445520581,371.0
PROVIDENCE 2828,2828,general,2018,618,594,24,0.0,0.038834951456310676,0.2971153846153846,371.0
PROVIDENCE 2828,2828,primary,2012,165,159,6,0.0,0.03636363636363636,0.11293634496919917,218.0
PROVIDENCE 2828,2828,primary,2014,379,368,11,0.0,0.029023746701846966,0.21657142857142858,212.0
PROVIDENCE 2828,2828,primary,2016,200,187,13,0.0,0.065,0.0986679822397632,148.0
PROVIDENCE 2829,2829,general,2012,913,883,30,0.0,0.03285870755750274,0.5202279202279202,324.0
PROVIDENCE 2829,2829,general,2014,667,616,51,0.0,0.07646176911544228,0.3461338868707836,320.0
PROVIDENCE 2829,2829,general,2016,944,910,34,0.0,0.036016949152542374,0.45016690510252744,350.0
PROVIDENCE 2829,2829,general,2018,732,669,63,0.0,0.0860655737704918,0.34593572778827975,343.0
PROVIDENCE 2829,2829,primary,2012,320,307,13,0.0,0.040625,0.18380241240666284,77.0
PROVIDENCE 2829,2829,primary,2014,521,490,31,0.0,0.05950095969289827,0.27536997885835096,68.0
PROVIDENCE 2829,2829,primary,2016,261,253,8,0.0,0.03065134099616858,0.12494016275730015,100.0
PROVIDENCE 2830,2830,general,2012,77,74,3,0.0,0.03896103896103896,0.5384615384615384,307.0
PROVIDENCE 2830,2830,general,2014,61,52,9,0.0,0.14754098360655737,0.4178082191780822,243.0
PROVIDENCE 2830,2830,general,2016,77,74,3,0.0,0.03896103896103896,0.43258426966292135,361.0
PROVIDENCE 2830,2830,general,2018,47,42,5,0.0,0.10638297872340426,0.2568306010928962,393.0
PROVIDENCE 2830,2830,primary,2012,41,40,1,0.0,0.024390243902439025,0.3014705882352941,3.0
PROVIDENCE 2830,2830,primary,2014,44,40,4,0.0,0.09090909090909091,0.3076923076923077,34.0
PROVIDENCE 2830,2830,primary,2016,38,35,3,0.0,0.07894736842105263,0.21965317919075145,24.0
PROVIDENCE 2830,2830,primary,2020,353,221,121,11.0,0.34277620396600567,0.1656499296105115,96.0
PROVIDENCE 2831,2831,general,2012,1349,1284,65,0.0,0.048183839881393624,0.4433125205389418,371.0
PROVIDENCE 2831,2831,general,2014,587,518,69,0.0,0.11754684838160136,0.32811626607043043,335.0
PROVIDENCE 2831,2831,general,2016,894,869,25,0.0,0.02796420581655481,0.43292978208232447,360.0
PROVIDENCE 2831,2831,general,2018,628,584,44,0.0,0.07006369426751592,0.30441105186621426,364.0
PROVIDENCE 2831,2831,primary,2012,511,481,30,0.0,0.05870841487279843,0.17263513513513515,97.0
PROVIDENCE 2831,2831,primary,2014,406,363,43,0.0,0.10591133004926108,0.23577235772357724,159.0
PROVIDENCE 2831,2831,primary,2016,186,176,10,0.0,0.053763440860215055,0.09167077378018729,167.0
PROVIDENCE 2831,2831,primary,2020,1006,537,433,36.0,0.4304174950298211,0.12999095490373433,156.0
PROVIDENCE 2832,2832,general,2012,1051,1032,19,0.0,0.01807802093244529,0.4781619654231119,355.0
PROVIDENCE 2832,2832,general,2014,798,739,59,0.0,0.07393483709273183,0.3265139116202946,337.0
PROVIDENCE 2832,2832,general,2016,1161,1134,27,0.0,0.023255813953488372,0.42888806797192464,365.0
PROVIDENCE 2832,2832,general,2018,885,856,29,0.0,0.0327683615819209,0.3251285819250551,354.0
PROVIDENCE 2832,2832,primary,2012,413,402,11,0.0,0.026634382566585957,0.19049815498154982,63.0
PROVIDENCE 2832,2832,primary,2014,566,548,18,0.0,0.03180212014134275,0.23553890969621308,160.0
PROVIDENCE 2832,2832,primary,2016,217,213,4,0.0,0.018433179723502304,0.08151765589782119,196.0
PROVIDENCE 2833,2833,general,2012,561,546,15,0.0,0.026737967914438502,0.4470119521912351,369.0
PROVIDENCE 2833,2833,general,2014,389,368,21,0.0,0.05398457583547558,0.2630155510480054,379.0
PROVIDENCE 2833,2833,general,2016,582,558,24,0.0,0.041237113402061855,0.3702290076335878,396.0
PROVIDENCE 2833,2833,general,2018,374,349,25,0.0,0.06684491978609626,0.2446043165467626,400.0
PROVIDENCE 2833,2833,primary,2012,172,164,8,0.0,0.046511627906976744,0.14156378600823044,153.0
PROVIDENCE 2833,2833,primary,2014,282,253,29,0.0,0.10283687943262411,0.19461697722567287,269.0
PROVIDENCE 2833,2833,primary,2016,103,97,6,0.0,0.05825242718446602,0.06688311688311688,247.0
PROVIDENCE 2834,2834,general,2012,254,247,7,0.0,0.027559055118110236,0.31203931203931207,406.0
PROVIDENCE 2834,2834,general,2014,179,170,9,0.0,0.05027932960893855,0.18510858324715615,415.0
PROVIDENCE 2834,2834,general,2016,290,280,10,0.0,0.034482758620689655,0.29958677685950413,413.0
PROVIDENCE 2834,2834,general,2018,191,184,7,0.0,0.03664921465968586,0.2064864864864865,414.0
PROVIDENCE 2834,2834,primary,2012,99,95,4,0.0,0.04040404040404041,0.12375,187.0
PROVIDENCE 2834,2834,primary,2014,143,123,20,0.0,0.13986013986013987,0.14849428868120457,363.0
PROVIDENCE 2834,2834,primary,2016,36,36,0,0.0,0.0,0.03730569948186528,356.0
PROVIDENCE 2834,2834,primary,2020,59,32,26,1.0,0.4406779661016949,0.06844547563805105,262.0
PROVIDENCE 2835,2835,general,2012,129,116,13,0.0,0.10077519379844961,0.4479166666666667,367.0
PROVIDENCE 2835,2835,general,2014,140,127,13,0.0,0.09285714285714286,0.30501089324618735,351.0
PROVIDENCE 2835,2835,general,2016,224,187,37,0.0,0.16517857142857142,0.4409448818897638,357.0
PROVIDENCE 2835,2835,general,2018,199,178,21,0.0,0.10552763819095477,0.3333333333333333,350.5
PROVIDENCE 2835,2835,primary,2012,17,15,2,0.0,0.11764705882352941,0.059233449477351915,367.0
PROVIDENCE 2835,2835,primary,2014,74,69,5,0.0,0.06756756756756757,0.1670428893905192,329.0
PROVIDENCE 2835,2835,primary,2016,16,15,1,0.0,0.0625,0.03225806451612903,375.0
PROVIDENCE 2835,2835,primary,2020,83,19,59,5.0,0.7108433734939759,0.1290824261275272,159.0
PROVIDENCE 2836,2836,general,2012,7,7,0,0.0,0.0,0.14,415.0
PROVIDENCE 2836,2836,general,2014,5,5,0,0.0,0.0,0.08771929824561403,419.0
PROVIDENCE 2836,2836,general,2016,10,10,0,0.0,0.0,0.14084507042253522,422.0
PROVIDENCE 2836,2836,general,2018,13,13,0,0.0,0.0,0.1625,420.0
PROVIDENCE 2836,2836,primary,2012,3,3,0,0.0,0.0,0.06,365.0
PROVIDENCE 2836,2836,primary,2014,2,2,0,0.0,0.0,0.03571428571428571,409.0
PROVIDENCE 2836,2836,primary,2016,0,0,0,0.0,,0.0,411.5
PROVIDENCE 2836,2836,primary,2020,3,1,2,0.0,0.6666666666666666,0.031578947368421054,280.0
PROVIDENCE 2837,2837,general,2012,425,400,25,0.0,0.058823529411764705,0.4275653923541248,381.0
PROVIDENCE 2837,2837,general,2014,294,278,16,0.0,0.05442176870748299,0.26678765880217786,378.0
PROVIDENCE 2837,2837,general,2016,519,483,36,0.0,0.06936416184971098,0.40170278637770895,380.0
PROVIDENCE 2837,2837,general,2018,446,414,32,0.0,0.07174887892376682,0.3338323353293413,349.0
PROVIDENCE 2837,2837,primary,2012,82,78,4,0.0,0.04878048780487805,0.08274470232088799,302.0
PROVIDENCE 2837,2837,primary,2014,132,125,7,0.0,0.05303030303030303,0.12256267409470752,395.0
PROVIDENCE 2837,2837,primary,2016,41,38,3,0.0,0.07317073170731707,0.03346938775510204,369.0
PROVIDENCE 2837,2837,primary,2020,175,93,73,9.0,0.41714285714285715,0.13069454817027631,153.0
PROVIDENCE 2838,2838,general,2012,241,212,29,0.0,0.12033195020746888,0.4661508704061896,361.0
PROVIDENCE 2838,2838,general,2014,175,143,32,0.0,0.18285714285714286,0.2986348122866894,353.0
PROVIDENCE 2838,2838,general,2016,295,260,35,0.0,0.11864406779661017,0.45524691358024694,349.0
PROVIDENCE 2838,2838,general,2018,261,231,30,0.0,0.11494252873563218,0.3670886075949367,331.0
PROVIDENCE 2838,2838,primary,2012,111,106,5,0.0,0.04504504504504504,0.216796875,36.0
PROVIDENCE 2838,2838,primary,2014,132,123,9,0.0,0.06818181818181818,0.22876949740034663,182.0
PROVIDENCE 2838,2838,primary,2016,47,46,1,0.0,0.02127659574468085,0.0734375,226.0
PROVIDENCE 2838,2838,primary,2020,103,63,31,9.0,0.30097087378640774,0.14305555555555555,134.0
PROVIDENCE 2839,2839,general,2012,397,382,15,0.0,0.037783375314861464,0.23284457478005866,412.0
PROVIDENCE 2839,2839,general,2014,392,356,36,0.0,0.09183673469387756,0.1963927855711423,414.0
PROVIDENCE 2839,2839,general,2016,532,485,47,0.0,0.08834586466165413,0.25552353506243997,419.0
PROVIDENCE 2839,2839,general,2018,511,481,30,0.0,0.05870841487279843,0.2282268870031264,406.0
PROVIDENCE 2839,2839,primary,2012,117,114,3,0.0,0.02564102564102564,0.06947743467933491,337.0
PROVIDENCE 2839,2839,primary,2014,239,228,11,0.0,0.04602510460251046,0.1217524197656648,397.0
PROVIDENCE 2839,2839,primary,2016,128,125,3,0.0,0.0234375,0.062196307094266275,262.0
PROVIDENCE 2839,2839,primary,2020,253,170,64,19.0,0.25296442687747034,0.0750964677945978,252.0
PROVIDENCE 2840,2840,general,2012,425,393,32,0.0,0.07529411764705882,0.35269709543568467,404.0
PROVIDENCE 2840,2840,general,2014,310,259,51,0.0,0.16451612903225807,0.22431259044862517,401.0
PROVIDENCE 2840,2840,general,2016,414,382,32,0.0,0.07729468599033816,0.3008720930232558,412.0
PROVIDENCE 2840,2840,general,2018,298,253,45,0.0,0.15100671140939598,0.22255414488424197,407.0
PROVIDENCE 2840,2840,primary,2012,142,123,19,0.0,0.13380281690140844,0.11764705882352941,201.0
PROVIDENCE 2840,2840,primary,2014,199,171,28,0.0,0.1407035175879397,0.14895209580838323,362.0
PROVIDENCE 2840,2840,primary,2016,129,117,12,0.0,0.09302325581395349,0.09548482605477424,156.0
PROVIDENCE 2841,2841,general,2012,273,263,10,0.0,0.03663003663003663,0.36015831134564646,402.0
PROVIDENCE 2841,2841,general,2014,210,195,15,0.0,0.07142857142857142,0.2328159645232816,399.0
PROVIDENCE 2841,2841,general,2016,336,327,9,0.0,0.026785714285714284,0.33201581027667987,407.0
PROVIDENCE 2841,2841,general,2018,196,188,8,0.0,0.04081632653061224,0.19367588932806323,417.0
PROVIDENCE 2841,2841,primary,2012,42,40,2,0.0,0.047619047619047616,0.05675675675675676,374.0
PROVIDENCE 2841,2841,primary,2014,116,114,2,0.0,0.017241379310344827,0.1322690992018244,383.0
PROVIDENCE 2841,2841,primary,2016,53,51,2,0.0,0.03773584905660377,0.05315947843530592,293.0
PROVIDENCE 2841,2841,primary,2020,68,43,19,6.0,0.27941176470588236,0.06627680311890838,264.0
PROVIDENCE 2842,2842,general,2012,183,168,15,0.0,0.08196721311475409,0.2824074074074074,411.0
PROVIDENCE 2842,2842,general,2014,170,158,12,0.0,0.07058823529411765,0.23415977961432508,395.0
PROVIDENCE 2842,2842,general,2016,205,193,12,0.0,0.05853658536585366,0.2683246073298429,418.0
PROVIDENCE 2842,2842,general,2018,121,111,10,0.0,0.08264462809917356,0.14846625766871166,421.0
PROVIDENCE 2842,2842,primary,2012,42,41,1,0.0,0.023809523809523808,0.06441717791411043,353.0
PROVIDENCE 2842,2842,primary,2014,104,93,11,0.0,0.10576923076923077,0.1471004243281471,365.0
PROVIDENCE 2842,2842,primary,2016,44,42,2,0.0,0.045454545454545456,0.05774278215223097,277.5
PROVIDENCE 2842,2842,primary,2020,41,27,12,2.0,0.2926829268292683,0.049516908212560384,278.0
PROVIDENCE 2843,2843,general,2012,308,297,11,0.0,0.03571428571428571,0.6363636363636364,169.0
PROVIDENCE 2843,2843,general,2014,262,250,12,0.0,0.04580152671755725,0.5539112050739958,35.0
PROVIDENCE 2843,2843,general,2016,313,291,22,0.0,0.07028753993610223,0.6198019801980198,199.0
PROVIDENCE 2843,2843,general,2018,283,268,15,0.0,0.053003533568904596,0.5349716446124764,143.0
PROVIDENCE 2843,2843,primary,2012,94,92,2,0.0,0.02127659574468085,0.19542619542619544,56.0
PROVIDENCE 2843,2843,primary,2014,218,206,12,0.0,0.05504587155963303,0.46382978723404256,2.0
PROVIDENCE 2843,2843,primary,2016,149,142,7,0.0,0.04697986577181208,0.29979879275653926,12.0
PROVIDENCE 2844,2844,general,2012,925,873,52,0.0,0.05621621621621622,0.36104605776736926,401.0
PROVIDENCE 2844,2844,general,2014,773,711,62,0.0,0.08020698576972833,0.2792630057803468,370.0
PROVIDENCE 2844,2844,general,2016,1025,901,124,0.0,0.12097560975609756,0.35369220151828845,403.0
PROVIDENCE 2844,2844,general,2018,788,739,49,0.0,0.06218274111675127,0.25912528773429794,391.0
PROVIDENCE 2844,2844,primary,2012,216,209,7,0.0,0.032407407407407406,0.08467267738141905,297.0
PROVIDENCE 2844,2844,primary,2014,445,429,16,0.0,0.035955056179775284,0.1630633931843166,338.0
PROVIDENCE 2844,2844,primary,2016,310,294,16,0.0,0.05161290322580645,0.10873377762188706,129.0
PROVIDENCE 2844,2844,primary,2020,389,257,118,14.0,0.3033419023136247,0.11255787037037036,189.0
PROVIDENCE 2845,2845,general,2012,614,591,23,0.0,0.03745928338762215,0.6891133557800224,64.0
PROVIDENCE 2845,2845,general,2014,535,507,28,0.0,0.052336448598130844,0.5866228070175439,16.0
PROVIDENCE 2845,2845,general,2016,609,579,30,0.0,0.04926108374384237,0.6555435952637244,119.0
PROVIDENCE 2845,2845,general,2018,538,524,14,0.0,0.026022304832713755,0.5699152542372882,83.0
PROVIDENCE 2845,2845,primary,2012,203,199,4,0.0,0.019704433497536946,0.2304199772985244,26.0
PROVIDENCE 2845,2845,primary,2014,352,332,20,0.0,0.056818181818181816,0.39154616240266965,9.0
PROVIDENCE 2845,2845,primary,2016,107,104,3,0.0,0.028037383177570093,0.11630434782608695,115.0
PROVIDENCE 2846,2846,general,2012,681,647,34,0.0,0.049926578560939794,0.616289592760181,207.0
PROVIDENCE 2846,2846,general,2014,591,550,41,0.0,0.06937394247038917,0.5324324324324324,65.0
PROVIDENCE 2846,2846,general,2016,691,649,42,0.0,0.060781476121562955,0.598786828422877,235.0
PROVIDENCE 2846,2846,general,2018,593,565,28,0.0,0.047217537942664416,0.49416666666666664,218.0
PROVIDENCE 2846,2846,primary,2012,245,239,6,0.0,0.024489795918367346,0.22497704315886133,30.0
PROVIDENCE 2846,2846,primary,2014,383,366,17,0.0,0.044386422976501305,0.3472348141432457,16.0
PROVIDENCE 2846,2846,primary,2016,98,91,7,0.0,0.07142857142857142,0.08641975308641975,182.0
PROVIDENCE 2846,2846,primary,2020,484,335,131,18.0,0.2706611570247934,0.22376329172445678,34.0
PROVIDENCE 2847,2847,general,2012,369,365,4,0.0,0.01084010840108401,0.417420814479638,385.0
PROVIDENCE 2847,2847,general,2014,259,242,17,0.0,0.06563706563706563,0.2624113475177305,380.0
PROVIDENCE 2847,2847,general,2016,439,433,6,0.0,0.01366742596810934,0.3969258589511754,385.0
PROVIDENCE 2847,2847,general,2018,251,244,7,0.0,0.027888446215139442,0.2225177304964539,408.0
PROVIDENCE 2847,2847,primary,2012,106,104,2,0.0,0.018867924528301886,0.12004530011325028,198.0
PROVIDENCE 2847,2847,primary,2014,167,155,12,0.0,0.0718562874251497,0.17287784679089027,319.0
PROVIDENCE 2847,2847,primary,2016,70,70,0,0.0,0.0,0.06433823529411764,256.0
PROVIDENCE 2847,2847,primary,2020,101,90,10,1.0,0.09900990099009901,0.06724367509986684,263.0
PROVIDENCE 2848,2848,general,2012,98,95,3,0.0,0.030612244897959183,0.36704119850187267,398.0
PROVIDENCE 2848,2848,general,2014,93,73,20,0.0,0.21505376344086022,0.29523809523809524,358.0
PROVIDENCE 2848,2848,general,2016,120,113,7,0.0,0.058333333333333334,0.3076923076923077,411.0
PROVIDENCE 2848,2848,general,2018,78,70,8,0.0,0.10256410256410256,0.20365535248041775,415.0
PROVIDENCE 2848,2848,primary,2012,49,47,2,0.0,0.04081632653061224,0.18702290076335878,70.0
PROVIDENCE 2848,2848,primary,2014,72,50,22,0.0,0.3055555555555556,0.23452768729641693,166.0
PROVIDENCE 2848,2848,primary,2016,22,22,0,0.0,0.0,0.05774278215223097,277.5
PROVIDENCE 2849,2849,general,2012,936,851,85,0.0,0.09081196581196581,0.5561497326203209,287.0
PROVIDENCE 2849,2849,general,2014,824,731,93,0.0,0.11286407766990292,0.45879732739420936,187.0
PROVIDENCE 2849,2849,general,2016,1008,904,104,0.0,0.10317460317460317,0.5269210663878725,306.0
PROVIDENCE 2849,2849,general,2018,835,754,81,0.0,0.09700598802395209,0.4253693326541009,296.0
PROVIDENCE 2849,2849,primary,2012,354,314,40,0.0,0.11299435028248588,0.21248499399759904,43.0
PROVIDENCE 2849,2849,primary,2014,578,505,73,0.0,0.12629757785467127,0.32710809281267683,26.0
PROVIDENCE 2849,2849,primary,2016,274,214,60,0.0,0.21897810218978103,0.14520402755696873,66.0
PROVIDENCE 2850,2850,general,2012,517,504,13,0.0,0.025145067698259187,0.5541264737406216,289.0
PROVIDENCE 2850,2850,general,2014,354,335,19,0.0,0.05367231638418079,0.3320825515947467,332.0
PROVIDENCE 2850,2850,general,2016,505,496,9,0.0,0.01782178217821782,0.42508417508417506,369.0
PROVIDENCE 2850,2850,general,2018,406,394,12,0.0,0.029556650246305417,0.34612105711849955,342.0
PROVIDENCE 2850,2850,primary,2012,130,127,3,0.0,0.023076923076923078,0.14084507042253522,155.0
PROVIDENCE 2850,2850,primary,2014,217,206,11,0.0,0.05069124423963134,0.2076555023923445,238.0
PROVIDENCE 2850,2850,primary,2016,97,94,3,0.0,0.030927835051546393,0.08354866494401378,190.0
PROVIDENCE 2850,2850,primary,2020,370,256,109,5.0,0.2945945945945946,0.11635220125786164,183.0
PROVIDENCE 2851,2851,general,2012,857,780,77,0.0,0.08984830805134189,0.579445571331981,256.0
PROVIDENCE 2851,2851,general,2014,772,697,75,0.0,0.09715025906735751,0.5062295081967213,110.0
PROVIDENCE 2851,2851,general,2016,906,800,106,0.0,0.11699779249448124,0.5694531741043369,273.0
PROVIDENCE 2851,2851,general,2018,745,673,72,0.0,0.09664429530201342,0.4803352675693101,239.0
PROVIDENCE 2851,2851,primary,2012,273,245,28,0.0,0.10256410256410256,0.18801652892561985,68.0
PROVIDENCE 2851,2851,primary,2014,540,486,54,0.0,0.1,0.3701165181631254,12.0
PROVIDENCE 2851,2851,primary,2016,189,142,47,0.0,0.24867724867724866,0.12007623888182974,106.0
PROVIDENCE 2852,2852,general,2012,250,242,8,0.0,0.032,0.44563279857397503,370.0
PROVIDENCE 2852,2852,general,2014,184,163,21,0.0,0.11413043478260869,0.2839506172839506,363.0
PROVIDENCE 2852,2852,general,2016,277,263,14,0.0,0.05054151624548736,0.40028901734104044,382.0
PROVIDENCE 2852,2852,general,2018,206,191,15,0.0,0.07281553398058252,0.3047337278106509,363.0
PROVIDENCE 2852,2852,primary,2012,57,54,3,0.0,0.05263157894736842,0.10477941176470588,244.0
PROVIDENCE 2852,2852,primary,2014,127,113,14,0.0,0.11023622047244094,0.20031545741324921,256.0
PROVIDENCE 2852,2852,primary,2016,36,34,2,0.0,0.05555555555555555,0.05172413793103448,300.0
PROVIDENCE 2853,2853,general,2012,202,188,14,0.0,0.06930693069306931,0.5,339.0
PROVIDENCE 2853,2853,general,2014,184,160,24,0.0,0.13043478260869565,0.3956989247311828,279.0
PROVIDENCE 2853,2853,general,2016,243,230,13,0.0,0.053497942386831275,0.47368421052631576,338.0
PROVIDENCE 2853,2853,general,2018,183,170,13,0.0,0.07103825136612021,0.357421875,337.0
PROVIDENCE 2853,2853,primary,2012,63,59,4,0.0,0.06349206349206349,0.15789473684210525,122.0
PROVIDENCE 2853,2853,primary,2014,109,104,5,0.0,0.045871559633027525,0.24061810154525387,143.0
PROVIDENCE 2853,2853,primary,2016,43,38,5,0.0,0.11627906976744186,0.08617234468937876,183.0
PROVIDENCE 2853,2853,primary,2020,535,302,214,19.0,0.4,0.19705340699815838,60.0
PROVIDENCE 2854,2854,general,2012,1658,1584,74,0.0,0.04463208685162847,0.5848324514991181,248.0
PROVIDENCE 2854,2854,general,2014,1392,1317,75,0.0,0.05387931034482758,0.47011144883485306,169.0
PROVIDENCE 2854,2854,general,2016,1693,1586,107,0.0,0.06320141760189013,0.545952918413415,295.0
PROVIDENCE 2854,2854,general,2018,1444,1370,74,0.0,0.05124653739612189,0.4505460218408736,274.0
PROVIDENCE 2854,2854,primary,2012,691,665,26,0.0,0.03762662807525326,0.24722719141323793,16.0
PROVIDENCE 2854,2854,primary,2014,965,924,41,0.0,0.04248704663212435,0.3323002754820937,22.0
PROVIDENCE 2854,2854,primary,2016,240,226,14,0.0,0.058333333333333334,0.07881773399014778,207.0
PROVIDENCE 2854,2854,primary,2020,1316,886,380,50.0,0.2887537993920973,0.19453067257945306,61.0
PROVIDENCE 2855,2855,general,2012,1177,1129,48,0.0,0.04078164825828377,0.42537043729671126,382.0
PROVIDENCE 2855,2855,general,2014,979,902,77,0.0,0.07865168539325842,0.31806367771280053,345.0
PROVIDENCE 2855,2855,general,2016,1435,1372,63,0.0,0.04390243902439024,0.41211947156806433,376.0
PROVIDENCE 2855,2855,general,2018,1041,1003,38,0.0,0.03650336215177714,0.30095403295750217,366.0
PROVIDENCE 2855,2855,primary,2012,432,410,22,0.0,0.05092592592592592,0.1575492341356674,123.0
PROVIDENCE 2855,2855,primary,2014,583,553,30,0.0,0.051457975986277875,0.19394544244843645,272.0
PROVIDENCE 2855,2855,primary,2016,164,154,10,0.0,0.06097560975609756,0.04843473124630833,317.0
PROVIDENCE 2856,2856,general,2012,44,43,1,0.0,0.022727272727272728,0.3963963963963964,390.0
PROVIDENCE 2856,2856,general,2014,41,40,1,0.0,0.024390243902439025,0.3203125,344.0
PROVIDENCE 2856,2856,general,2016,73,66,7,0.0,0.0958904109589041,0.4965986394557823,323.0
PROVIDENCE 2856,2856,general,2018,42,42,0,0.0,0.0,0.2608695652173913,390.0
PROVIDENCE 2856,2856,primary,2012,14,12,2,0.0,0.14285714285714285,0.12389380530973451,185.0
PROVIDENCE 2856,2856,primary,2014,20,20,0,0.0,0.0,0.16129032258064516,345.0
PROVIDENCE 2856,2856,primary,2016,7,6,1,0.0,0.14285714285714285,0.04697986577181208,321.0
PROVIDENCE 2857,2857,general,2012,102,94,8,0.0,0.0784313725490196,0.3984375,388.0
PROVIDENCE 2857,2857,general,2014,62,53,9,0.0,0.14516129032258066,0.21678321678321677,404.0
