defensiveZoneFaceoffLosses,defensiveZoneFaceoffWins,defensiveZoneFaceoffs,evFaceoffs,evFaceoffsLost,evFaceoffsWon,faceoffWinPct,gameDate,gameId,gamesPlayed,homeRoad,lastName,neutralZoneFaceoffLosses,neutralZoneFaceoffWins,neutralZoneFaceoffs,offensiveZoneFaceoffLosses,offensiveZoneFaceoffWins,offensiveZoneFaceoffs,opponentTeamAbbrev,playerId,positionCode,ppFaceoffs,ppFaceoffsLost,ppFaceoffsWon,shFaceoffs,shFaceoffsLost,shFaceoffsWon,skaterFullName,teamAbbrev,totalFaceoffLosses,totalFaceoffWins,totalFaceoffs,game_type
6.0,3.0,9.0,20,9,11,0.57142,2016-01-11,2015020630,1,R,Bergeron,1.0,4.0,5.0,2.0,5.0,7.0,NYR,8470638,C,1,0,1,0,0,0,Patrice Bergeron,BOS,9,12,21,2
3.0,13.0,16.0,22,12,10,0.57142,2016-03-01,2015020943,1,H,Bergeron,7.0,0.0,7.0,2.0,3.0,5.0,CGY,8470638,C,4,0,4,2,0,2,Patrice Bergeron,BOS,12,16,28,2
7.0,1.0,8.0,15,8,7,0.54545,2016-02-28,2015020933,1,H,Bergeron,1.0,5.0,6.0,2.0,6.0,8.0,TBL,8470638,C,6,1,5,1,1,0,Patrice Bergeron,BOS,10,12,22,2
3.0,5.0,8.0,11,5,6,0.625,2016-03-08,2015020998,1,R,Bergeron,2.0,5.0,7.0,1.0,0.0,1.0,TBL,8470638,C,0,0,0,5,1,4,Patrice Bergeron,BOS,6,10,16,2
4.0,4.0,8.0,18,9,9,0.47619,2015-12-05,2015020396,1,R,Bergeron,7.0,5.0,12.0,0.0,1.0,1.0,VAN,8470638,C,0,0,0,3,2,1,Patrice Bergeron,BOS,11,10,21,2
3.0,6.0,9.0,14,3,11,0.66666,2016-03-05,2015020973,1,H,Bergeron,2.0,2.0,4.0,2.0,6.0,8.0,WSH,8470638,C,4,2,2,3,2,1,Patrice Bergeron,BOS,7,14,21,2
1.0,4.0,5.0,17,8,9,0.52173,2015-11-27,2015020330,1,H,Bergeron,5.0,4.0,9.0,5.0,4.0,9.0,NYR,8470638,C,4,2,2,2,1,1,Patrice Bergeron,BOS,11,12,23,2
5.0,8.0,13.0,19,7,12,0.53571,2016-01-19,2015020686,1,R,Bergeron,4.0,5.0,9.0,4.0,2.0,6.0,MTL,8470638,C,6,5,1,3,1,2,Patrice Bergeron,BOS,13,15,28,2
5.0,2.0,7.0,17,8,9,0.57692,2015-12-14,2015020448,1,H,Bergeron,1.0,4.0,5.0,5.0,9.0,14.0,EDM,8470638,C,6,2,4,3,1,2,Patrice Bergeron,BOS,11,15,26,2
0.0,1.0,1.0,12,4,8,0.64285,2016-03-10,2015021007,1,H,Bergeron,2.0,4.0,6.0,3.0,4.0,7.0,CAR,8470638,C,2,1,1,0,0,0,Patrice Bergeron,BOS,5,9,14,2
3.0,6.0,9.0,12,6,6,0.54545,2016-04-07,2015021202,1,H,Bergeron,3.0,3.0,6.0,4.0,3.0,7.0,DET,8470638,C,6,3,3,4,1,3,Patrice Bergeron,BOS,10,12,22,2
1.0,2.0,3.0,14,3,11,0.66666,2016-01-08,2015020608,1,R,Bergeron,3.0,4.0,7.0,2.0,6.0,8.0,NJD,8470638,C,2,2,0,2,1,1,Patrice Bergeron,BOS,6,12,18,2
8.0,5.0,13.0,20,9,11,0.5,2015-12-22,2015020507,1,H,Bergeron,1.0,2.0,3.0,2.0,4.0,6.0,STL,8470638,C,0,0,0,2,2,0,Patrice Bergeron,BOS,11,11,22,2
3.0,4.0,7.0,18,5,13,0.625,2015-10-23,2015020101,1,R,Bergeron,2.0,6.0,8.0,4.0,5.0,9.0,NYI,8470638,C,4,2,2,2,2,0,Patrice Bergeron,BOS,9,15,24,2
7.0,3.0,10.0,19,8,11,0.51851,2015-12-18,2015020477,1,R,Bergeron,4.0,5.0,9.0,2.0,6.0,8.0,PIT,8470638,C,4,1,3,4,4,0,Patrice Bergeron,BOS,13,14,27,2
3.0,6.0,9.0,20,9,11,0.54545,2016-03-12,2015021018,1,H,Bergeron,3.0,3.0,6.0,4.0,3.0,7.0,NYI,8470638,C,2,1,1,0,0,0,Patrice Bergeron,BOS,10,12,22,2
3.0,2.0,5.0,14,7,7,0.54545,2016-02-04,2015020759,1,R,Bergeron,2.0,4.0,6.0,5.0,6.0,11.0,BUF,8470638,C,5,2,3,3,1,2,Patrice Bergeron,BOS,10,12,22,2
2.0,2.0,4.0,16,7,9,0.61111,2015-10-08,2015020005,1,H,Bergeron,4.0,3.0,7.0,1.0,6.0,7.0,WPG,8470638,C,2,0,2,0,0,0,Patrice Bergeron,BOS,7,11,18,2
3.0,4.0,7.0,21,10,11,0.57575,2016-02-18,2015020865,1,R,Bergeron,5.0,6.0,11.0,6.0,9.0,15.0,NSH,8470638,C,11,4,7,1,0,1,Patrice Bergeron,BOS,14,19,33,2
1.0,3.0,4.0,14,6,8,0.55555,2016-03-18,2015021066,1,R,Bergeron,4.0,3.0,7.0,3.0,4.0,7.0,ANA,8470638,C,3,2,1,1,0,1,Patrice Bergeron,BOS,8,10,18,2
2.0,6.0,8.0,19,7,12,0.65,2015-11-21,2015020293,1,H,Bergeron,3.0,6.0,9.0,2.0,1.0,3.0,TOR,8470638,C,1,0,1,0,0,0,Patrice Bergeron,BOS,7,13,20,2
1.0,7.0,8.0,17,4,13,0.73076,2016-02-02,2015020744,1,H,Bergeron,2.0,4.0,6.0,4.0,8.0,12.0,TOR,8470638,C,5,2,3,4,1,3,Patrice Bergeron,BOS,7,19,26,2
3.0,6.0,9.0,15,5,10,0.66666,2015-12-04,2015020385,1,R,Bergeron,3.0,4.0,7.0,1.0,4.0,5.0,CGY,8470638,C,1,0,1,5,2,3,Patrice Bergeron,BOS,7,14,21,2
6.0,7.0,13.0,18,10,8,0.48148,2015-12-02,2015020371,1,R,Bergeron,5.0,3.0,8.0,3.0,3.0,6.0,EDM,8470638,C,3,1,2,6,3,3,Patrice Bergeron,BOS,14,13,27,2
2.0,3.0,5.0,25,14,11,0.53125,2016-04-09,2015021216,1,H,Bergeron,2.0,6.0,8.0,11.0,8.0,19.0,OTT,8470638,C,7,1,6,0,0,0,Patrice Bergeron,BOS,15,17,32,2
6.0,4.0,10.0,15,7,8,0.5,2015-10-31,2015020159,1,R,Bergeron,2.0,6.0,8.0,4.0,2.0,6.0,TBL,8470638,C,4,2,2,5,3,2,Patrice Bergeron,BOS,12,12,24,2
2.0,2.0,4.0,17,7,10,0.54545,2016-01-15,2015020654,1,R,Bergeron,5.0,5.0,10.0,3.0,5.0,8.0,BUF,8470638,C,1,1,0,4,2,2,Patrice Bergeron,BOS,10,12,22,2
2.0,2.0,4.0,17,8,9,0.57692,2015-11-03,2015020172,1,H,Bergeron,5.0,6.0,11.0,4.0,7.0,11.0,DAL,8470638,C,7,3,4,2,0,2,Patrice Bergeron,BOS,11,15,26,2
6.0,11.0,17.0,26,11,15,0.625,2015-11-08,2015020213,1,R,Bergeron,4.0,2.0,6.0,2.0,7.0,9.0,NYI,8470638,C,2,0,2,4,1,3,Patrice Bergeron,BOS,12,20,32,2
1.0,6.0,7.0,19,6,13,0.68421,2016-01-21,2015020693,1,H,Bergeron,3.0,4.0,7.0,2.0,3.0,5.0,VAN,8470638,C,0,0,0,0,0,0,Patrice Bergeron,BOS,6,13,19,2
4.0,3.0,7.0,14,6,8,0.5,2016-02-06,2015020779,1,H,Bergeron,2.0,1.0,3.0,4.0,6.0,10.0,BUF,8470638,C,2,1,1,4,3,1,Patrice Bergeron,BOS,10,10,20,2
4.0,0.0,4.0,23,8,15,0.5862,2016-03-29,2015021140,1,R,Bergeron,3.0,4.0,7.0,5.0,13.0,18.0,NJD,8470638,C,2,0,2,4,4,0,Patrice Bergeron,BOS,12,17,29,2
5.0,6.0,11.0,21,8,13,0.53571,2015-11-07,2015020202,1,R,Bergeron,1.0,6.0,7.0,7.0,3.0,10.0,MTL,8470638,C,5,3,2,2,2,0,Patrice Bergeron,BOS,13,15,28,2
3.0,2.0,5.0,15,4,11,0.7,2016-01-05,2015020588,1,H,Bergeron,2.0,3.0,5.0,1.0,9.0,10.0,WSH,8470638,C,3,0,3,2,2,0,Patrice Bergeron,BOS,6,14,20,2
1.0,6.0,7.0,15,7,8,0.63157,2016-01-13,2015020643,1,R,Bergeron,2.0,2.0,4.0,4.0,4.0,8.0,PHI,8470638,C,2,0,2,2,0,2,Patrice Bergeron,BOS,7,12,19,2
5.0,6.0,11.0,17,8,9,0.51851,2015-11-05,2015020186,1,R,Bergeron,4.0,4.0,8.0,4.0,4.0,8.0,WSH,8470638,C,2,1,1,8,4,4,Patrice Bergeron,BOS,13,14,27,2
3.0,6.0,9.0,20,8,12,0.6,2015-10-17,2015020074,1,R,Bergeron,3.0,4.0,7.0,6.0,8.0,14.0,ARI,8470638,C,7,3,4,3,1,2,Patrice Bergeron,BOS,12,18,30,2
4.0,3.0,7.0,20,11,9,0.5,2016-03-26,2015021119,1,R,Bergeron,4.0,6.0,10.0,5.0,4.0,9.0,TOR,8470638,C,4,1,3,2,1,1,Patrice Bergeron,BOS,13,13,26,2
5.0,8.0,13.0,22,10,12,0.54838,2015-10-27,2015020124,1,H,Bergeron,4.0,4.0,8.0,5.0,5.0,10.0,ARI,8470638,C,6,3,3,3,1,2,Patrice Bergeron,BOS,14,17,31,2
4.0,4.0,8.0,16,6,10,0.68,2015-12-26,2015020517,1,H,Bergeron,2.0,8.0,10.0,2.0,5.0,7.0,BUF,8470638,C,3,0,3,6,2,4,Patrice Bergeron,BOS,8,17,25,2
5.0,9.0,14.0,21,6,15,0.71428,2016-02-16,2015020850,1,R,Bergeron,0.0,5.0,5.0,3.0,6.0,9.0,CBJ,8470638,C,5,2,3,2,0,2,Patrice Bergeron,BOS,8,20,28,2
4.0,7.0,11.0,17,10,7,0.55172,2016-01-01,2015020565,1,H,Bergeron,6.0,4.0,10.0,3.0,5.0,8.0,MTL,8470638,C,5,0,5,7,3,4,Patrice Bergeron,BOS,13,16,29,2
5.0,5.0,10.0,12,4,8,0.54166,2017-03-25,2016021111,1,R,Bergeron,2.0,2.0,4.0,4.0,6.0,10.0,NYI,8470638,C,4,2,2,8,5,3,Patrice Bergeron,BOS,11,13,24,2
6.0,6.0,12.0,23,7,16,0.62857,2017-03-21,2016021075,1,H,Bergeron,1.0,6.0,7.0,6.0,10.0,16.0,OTT,8470638,C,7,3,4,5,3,2,Patrice Bergeron,BOS,13,22,35,2
6.0,4.0,10.0,16,6,10,0.51724,2017-01-10,2016020615,1,R,Bergeron,5.0,7.0,12.0,3.0,4.0,7.0,STL,8470638,C,5,3,2,8,5,3,Patrice Bergeron,BOS,14,15,29,2
3.0,3.0,6.0,23,9,14,0.6,2016-11-29,2016020331,1,R,Bergeron,3.0,6.0,9.0,6.0,9.0,15.0,PHI,8470638,C,5,1,4,2,2,0,Patrice Bergeron,BOS,12,18,30,2
3.0,3.0,6.0,11,4,7,0.73333,2016-11-27,2016020322,1,H,Bergeron,1.0,2.0,3.0,0.0,6.0,6.0,TBL,8470638,C,2,0,2,2,0,2,Patrice Bergeron,BOS,4,11,15,2
3.0,5.0,8.0,13,5,8,0.65,2017-03-08,2016020982,1,H,Bergeron,1.0,2.0,3.0,3.0,6.0,9.0,DET,8470638,C,4,1,3,3,1,2,Patrice Bergeron,BOS,7,13,20,2
9.0,3.0,12.0,15,6,9,0.5,2016-12-29,2016020532,1,R,Bergeron,1.0,5.0,6.0,4.0,6.0,10.0,BUF,8470638,C,5,2,3,8,6,2,Patrice Bergeron,BOS,14,14,28,2
3.0,4.0,7.0,18,9,9,0.58333,2016-11-22,2016020283,1,H,Bergeron,4.0,3.0,7.0,3.0,7.0,10.0,STL,8470638,C,4,1,3,2,0,2,Patrice Bergeron,BOS,10,14,24,2
4.0,2.0,6.0,16,11,5,0.38461,2016-12-15,2016020445,1,H,Bergeron,4.0,1.0,5.0,8.0,7.0,15.0,ANA,8470638,C,6,2,4,4,3,1,Patrice Bergeron,BOS,16,10,26,2
5.0,5.0,10.0,19,6,13,0.68181,2017-01-20,2016020685,1,H,Bergeron,2.0,6.0,8.0,0.0,4.0,4.0,CHI,8470638,C,0,0,0,3,1,2,Patrice Bergeron,BOS,7,15,22,2
1.0,4.0,5.0,13,4,9,0.73684,2016-12-01,2016020345,1,H,Bergeron,1.0,3.0,4.0,3.0,7.0,10.0,CAR,8470638,C,5,1,4,1,0,1,Patrice Bergeron,BOS,5,14,19,2
4.0,9.0,13.0,29,9,20,0.67741,2017-04-02,2016021165,1,R,Bergeron,1.0,4.0,5.0,5.0,8.0,13.0,CHI,8470638,C,0,0,0,2,1,1,Patrice Bergeron,BOS,10,21,31,2
1.0,3.0,4.0,15,7,8,0.52941,2016-12-10,2016020413,1,H,Bergeron,2.0,4.0,6.0,5.0,2.0,7.0,TOR,8470638,C,1,1,0,1,0,1,Patrice Bergeron,BOS,8,9,17,2
0.0,8.0,8.0,14,0,14,1.0,2017-04-04,2016021179,1,H,Bergeron,0.0,5.0,5.0,0.0,4.0,4.0,TBL,8470638,C,1,0,1,2,0,2,Patrice Bergeron,BOS,0,17,17,2
7.0,4.0,11.0,18,8,10,0.52,2017-03-30,2016021141,1,H,Bergeron,1.0,5.0,6.0,4.0,4.0,8.0,DAL,8470638,C,4,2,2,3,2,1,Patrice Bergeron,BOS,12,13,25,2
3.0,8.0,11.0,23,5,18,0.79166,2016-11-12,2016020221,1,R,Bergeron,1.0,7.0,8.0,1.0,4.0,5.0,ARI,8470638,C,0,0,0,1,0,1,Patrice Bergeron,BOS,5,19,24,2
1.0,5.0,6.0,13,2,11,0.85714,2017-04-08,2016021209,1,H,Bergeron,1.0,1.0,2.0,0.0,6.0,6.0,WSH,8470638,C,1,0,1,0,0,0,Patrice Bergeron,BOS,2,12,14,2
3.0,2.0,5.0,14,8,6,0.42105,2016-11-17,2016020250,1,R,Bergeron,4.0,3.0,7.0,4.0,3.0,7.0,MIN,8470638,C,2,1,1,3,2,1,Patrice Bergeron,BOS,11,8,19,2
3.0,3.0,6.0,18,10,8,0.44,2016-11-13,2016020227,1,R,Bergeron,5.0,3.0,8.0,6.0,5.0,11.0,COL,8470638,C,3,2,1,4,2,2,Patrice Bergeron,BOS,14,11,25,2
7.0,6.0,13.0,11,4,7,0.58333,2016-11-01,2016020136,1,R,Bergeron,0.0,4.0,4.0,3.0,4.0,7.0,FLA,8470638,C,3,1,2,10,5,5,Patrice Bergeron,BOS,10,14,24,2
1.0,7.0,8.0,17,5,12,0.65217,2016-12-05,2016020378,1,H,Bergeron,3.0,5.0,8.0,4.0,3.0,7.0,FLA,8470638,C,5,2,3,1,1,0,Patrice Bergeron,BOS,8,15,23,2
3.0,10.0,13.0,19,5,14,0.71428,2016-10-26,2016020095,1,R,Bergeron,4.0,7.0,11.0,1.0,3.0,4.0,NYR,8470638,C,2,1,1,7,2,5,Patrice Bergeron,BOS,8,20,28,2
2.0,7.0,9.0,17,4,13,0.76,2017-01-18,2016020674,1,R,Bergeron,3.0,5.0,8.0,1.0,7.0,8.0,DET,8470638,C,3,0,3,5,2,3,Patrice Bergeron,BOS,6,19,25,2
11.0,2.0,13.0,29,18,11,0.34375,2016-12-03,2016020359,1,R,Bergeron,5.0,5.0,10.0,5.0,4.0,9.0,BUF,8470638,C,1,1,0,2,2,0,Patrice Bergeron,BOS,21,11,32,2
3.0,6.0,9.0,12,4,8,0.68421,2017-01-14,2016020640,1,H,Bergeron,1.0,3.0,4.0,2.0,4.0,6.0,PHI,8470638,C,2,1,1,5,1,4,Patrice Bergeron,BOS,6,13,19,2
1.0,5.0,6.0,18,7,11,0.57692,2017-03-04,2016020952,1,H,Bergeron,4.0,3.0,7.0,6.0,7.0,13.0,NJD,8470638,C,7,4,3,1,0,1,Patrice Bergeron,BOS,11,15,26,2
6.0,3.0,9.0,19,8,11,0.55,2017-03-06,2016020970,1,R,Bergeron,1.0,4.0,5.0,2.0,4.0,6.0,OTT,8470638,C,0,0,0,1,1,0,Patrice Bergeron,BOS,9,11,20,2
3.0,2.0,5.0,19,8,11,0.5238,2016-11-24,2016020301,1,R,Bergeron,5.0,7.0,12.0,2.0,2.0,4.0,OTT,8470638,C,1,1,0,1,1,0,Patrice Bergeron,BOS,10,11,21,2
0.0,4.0,4.0,17,8,9,0.61904,2017-01-24,2016020714,1,H,Bergeron,4.0,4.0,8.0,4.0,5.0,9.0,DET,8470638,C,4,0,4,0,0,0,Patrice Bergeron,BOS,8,13,21,2
1.0,7.0,8.0,18,4,14,0.81818,2017-03-15,2016021034,1,R,Bergeron,1.0,5.0,6.0,2.0,6.0,8.0,CGY,8470638,C,2,0,2,2,0,2,Patrice Bergeron,BOS,4,18,22,2
1.0,6.0,7.0,15,4,11,0.66666,2016-12-23,2016020511,1,R,Bergeron,4.0,2.0,6.0,2.0,6.0,8.0,CAR,8470638,C,4,2,2,2,1,1,Patrice Bergeron,BOS,7,14,21,2
4.0,2.0,6.0,17,8,9,0.54166,2016-10-20,2016020051,1,H,Bergeron,3.0,3.0,6.0,4.0,8.0,12.0,NJD,8470638,C,4,1,3,3,2,1,Patrice Bergeron,BOS,11,13,24,2
3.0,2.0,5.0,16,7,9,0.52,2017-03-16,2016021044,1,R,Bergeron,4.0,3.0,7.0,5.0,8.0,13.0,EDM,8470638,C,6,2,4,3,3,0,Patrice Bergeron,BOS,12,13,25,2
8.0,6.0,14.0,27,13,14,0.48387,2017-01-31,2016020747,1,R,Bergeron,4.0,3.0,7.0,4.0,6.0,10.0,TBL,8470638,C,0,0,0,4,3,1,Patrice Bergeron,BOS,16,15,31,2
1.0,2.0,3.0,12,1,11,0.8125,2016-12-20,2016020481,1,H,Bergeron,0.0,7.0,7.0,2.0,4.0,6.0,NYI,8470638,C,4,2,2,0,0,0,Patrice Bergeron,BOS,3,13,16,2
6.0,2.0,8.0,12,6,6,0.44444,2017-03-28,2016021127,1,H,Bergeron,1.0,1.0,2.0,3.0,5.0,8.0,NSH,8470638,C,4,2,2,2,2,0,Patrice Bergeron,BOS,10,8,18,2
3.0,3.0,6.0,7,2,5,0.52941,2016-11-07,2016020180,1,H,Bergeron,1.0,1.0,2.0,4.0,5.0,9.0,BUF,8470638,C,7,4,3,3,2,1,Patrice Bergeron,BOS,8,9,17,2
3.0,6.0,9.0,16,5,11,0.625,2016-12-31,2016020548,1,H,Bergeron,2.0,5.0,7.0,4.0,4.0,8.0,BUF,8470638,C,4,3,1,4,1,3,Patrice Bergeron,BOS,9,15,24,2
2.0,4.0,6.0,22,11,11,0.5,2016-12-27,2016020520,1,R,Bergeron,6.0,5.0,11.0,4.0,3.0,7.0,CBJ,8470638,C,2,1,1,0,0,0,Patrice Bergeron,BOS,12,12,24,2
2.0,2.0,4.0,15,6,9,0.56,2017-02-22,2016020893,1,R,Bergeron,2.0,5.0,7.0,7.0,7.0,14.0,ANA,8470638,C,8,4,4,2,1,1,Patrice Bergeron,BOS,11,14,25,2
2.0,2.0,4.0,20,7,13,0.65384,2017-03-13,2016021021,1,R,Bergeron,2.0,11.0,13.0,5.0,4.0,9.0,VAN,8470638,C,5,1,4,1,1,0,Patrice Bergeron,BOS,9,17,26,2
4.0,5.0,9.0,21,6,15,0.67741,2017-02-04,2016020774,1,H,Bergeron,2.0,5.0,7.0,4.0,11.0,15.0,TOR,8470638,C,7,2,5,3,2,1,Patrice Bergeron,BOS,10,21,31,2
3.0,7.0,10.0,16,6,10,0.64,2016-10-29,2016020115,1,R,Bergeron,2.0,4.0,6.0,4.0,5.0,9.0,DET,8470638,C,3,1,2,6,2,4,Patrice Bergeron,BOS,9,16,25,2
3.0,4.0,7.0,13,4,9,0.57142,2017-02-28,2016020922,1,H,Bergeron,3.0,6.0,9.0,3.0,2.0,5.0,ARI,8470638,C,2,2,0,6,3,3,Patrice Bergeron,BOS,9,12,21,2
3.0,5.0,8.0,17,3,14,0.7931,2017-01-26,2016020728,1,H,Bergeron,3.0,6.0,9.0,0.0,12.0,12.0,PIT,8470638,C,9,1,8,3,2,1,Patrice Bergeron,BOS,6,23,29,2
3.0,1.0,4.0,13,7,6,0.35,2017-04-01,2016021157,1,H,Bergeron,4.0,3.0,7.0,6.0,3.0,9.0,FLA,8470638,C,5,4,1,2,2,0,Patrice Bergeron,BOS,13,7,20,2
2.0,3.0,5.0,11,3,8,0.71428,2016-11-10,2016020196,1,H,Bergeron,1.0,5.0,6.0,1.0,2.0,3.0,CBJ,8470638,C,1,0,1,2,1,1,Patrice Bergeron,BOS,4,10,14,2
1.0,9.0,10.0,20,7,13,0.75,2017-03-23,2016021089,1,H,Bergeron,0.0,5.0,5.0,6.0,7.0,13.0,TBL,8470638,C,6,0,6,2,0,2,Patrice Bergeron,BOS,7,21,28,2
2.0,4.0,6.0,11,3,8,0.6923,2017-04-06,2016021194,1,H,Bergeron,0.0,2.0,2.0,2.0,3.0,5.0,OTT,8470638,C,0,0,0,2,1,1,Patrice Bergeron,BOS,4,9,13,2
3.0,2.0,5.0,13,5,8,0.57894,2017-01-12,2016020627,1,R,Bergeron,3.0,2.0,5.0,2.0,7.0,9.0,NSH,8470638,C,3,0,3,3,3,0,Patrice Bergeron,BOS,8,11,19,2
3.0,5.0,8.0,12,4,8,0.61904,2017-01-07,2016020596,1,R,Bergeron,3.0,2.0,5.0,2.0,6.0,8.0,FLA,8470638,C,6,3,3,3,1,2,Patrice Bergeron,BOS,8,13,21,2
3.0,3.0,6.0,20,9,11,0.5,2017-02-19,2016020877,1,R,Bergeron,6.0,4.0,10.0,3.0,5.0,8.0,SJS,8470638,C,2,1,1,2,2,0,Patrice Bergeron,BOS,12,12,24,2
4.0,4.0,8.0,12,5,7,0.61904,2017-02-12,2016020832,1,H,Bergeron,1.0,6.0,7.0,3.0,3.0,6.0,MTL,8470638,C,4,1,3,5,2,3,Patrice Bergeron,BOS,8,13,21,2
7.0,1.0,8.0,17,8,9,0.5,2016-12-12,2016020430,1,R,Bergeron,1.0,6.0,7.0,3.0,4.0,7.0,MTL,8470638,C,1,0,1,4,3,1,Patrice Bergeron,BOS,11,11,22,2
4.0,5.0,9.0,13,4,9,0.58333,2017-03-02,2016020936,1,H,Bergeron,3.0,5.0,8.0,3.0,4.0,7.0,NYR,8470638,C,6,4,2,5,2,3,Patrice Bergeron,BOS,10,14,24,2
3.0,1.0,4.0,13,8,5,0.375,2016-12-08,2016020395,1,H,Bergeron,3.0,2.0,5.0,4.0,3.0,7.0,COL,8470638,C,2,1,1,1,1,0,Patrice Bergeron,BOS,10,6,16,2
5.0,7.0,12.0,21,7,14,0.64,2017-02-23,2016020899,1,R,Bergeron,3.0,6.0,9.0,1.0,3.0,4.0,LAK,8470638,C,1,0,1,3,2,1,Patrice Bergeron,BOS,9,16,25,2
2.0,3.0,5.0,19,5,14,0.75,2017-01-05,2016020578,1,H,Bergeron,0.0,2.0,2.0,4.0,13.0,17.0,EDM,8470638,C,3,1,2,2,0,2,Patrice Bergeron,BOS,6,18,24,2
2.0,2.0,4.0,13,6,7,0.5,2017-01-08,2016020604,1,R,Bergeron,2.0,2.0,4.0,3.0,3.0,6.0,CAR,8470638,C,1,1,0,0,0,0,Patrice Bergeron,BOS,7,7,14,2
1.0,4.0,5.0,19,10,9,0.52173,2016-11-08,2016020189,1,R,Bergeron,3.0,4.0,7.0,7.0,4.0,11.0,MTL,8470638,C,1,0,1,3,1,2,Patrice Bergeron,BOS,11,12,23,2
7.0,7.0,14.0,29,14,15,0.53846,2016-11-03,2016020151,1,R,Bergeron,5.0,7.0,12.0,6.0,7.0,13.0,TBL,8470638,C,5,1,4,5,3,2,Patrice Bergeron,BOS,18,21,39,2
2.0,7.0,9.0,13,6,7,0.54545,2016-12-18,2016020470,1,H,Bergeron,3.0,3.0,6.0,5.0,2.0,7.0,LAK,8470638,C,5,2,3,4,2,2,Patrice Bergeron,BOS,10,12,22,2
1.0,4.0,5.0,10,2,8,0.7619,2016-11-19,2016020262,1,H,Bergeron,0.0,3.0,3.0,4.0,9.0,13.0,WPG,8470638,C,7,2,5,4,1,3,Patrice Bergeron,BOS,5,16,21,2
3.0,3.0,6.0,15,6,9,0.57142,2016-11-05,2016020162,1,H,Bergeron,0.0,2.0,2.0,6.0,7.0,13.0,NYR,8470638,C,4,2,2,2,1,1,Patrice Bergeron,BOS,9,12,21,2
1.0,1.0,2.0,17,9,8,0.5,2017-01-22,2016020702,1,R,Bergeron,5.0,3.0,8.0,4.0,6.0,10.0,PIT,8470638,C,3,1,2,0,0,0,Patrice Bergeron,BOS,10,10,20,2
5.0,4.0,9.0,17,7,10,0.5238,2017-02-11,2016020815,1,H,Bergeron,4.0,1.0,5.0,1.0,6.0,7.0,VAN,8470638,C,2,1,1,2,2,0,Patrice Bergeron,BOS,10,11,21,2
6.0,4.0,10.0,19,6,13,0.60869,2017-01-16,2016020656,1,H,Bergeron,2.0,5.0,7.0,1.0,5.0,6.0,NYI,8470638,C,2,1,1,2,2,0,Patrice Bergeron,BOS,9,14,23,2
4.0,3.0,7.0,11,3,8,0.5625,2017-02-01,2016020755,1,R,Bergeron,0.0,4.0,4.0,3.0,2.0,5.0,WSH,8470638,C,3,2,1,2,2,0,Patrice Bergeron,BOS,7,9,16,2
3.0,0.0,3.0,13,5,8,0.58823,2016-12-07,2016020392,1,R,Bergeron,3.0,5.0,8.0,1.0,5.0,6.0,WSH,8470638,C,3,1,2,1,1,0,Patrice Bergeron,BOS,7,10,17,2
4.0,7.0,11.0,19,7,12,0.57142,2016-12-22,2016020501,1,R,Bergeron,1.0,4.0,5.0,4.0,1.0,5.0,FLA,8470638,C,1,1,0,1,1,0,Patrice Bergeron,BOS,9,12,21,2
3.0,7.0,10.0,20,5,15,0.72727,2017-03-20,2016021070,1,R,Bergeron,1.0,5.0,6.0,2.0,4.0,6.0,TOR,8470638,C,0,0,0,2,1,1,Patrice Bergeron,BOS,6,16,22,2
1.0,8.0,9.0,20,6,14,0.68,2016-12-14,2016020442,1,R,Bergeron,0.0,4.0,4.0,7.0,5.0,12.0,PIT,8470638,C,3,2,1,2,0,2,Patrice Bergeron,BOS,8,17,25,2
1.0,4.0,5.0,28,13,15,0.61111,2016-11-25,2016020308,1,H,Bergeron,5.0,4.0,9.0,8.0,14.0,22.0,CGY,8470638,C,7,1,6,1,0,1,Patrice Bergeron,BOS,14,22,36,2
2.0,4.0,6.0,14,5,9,0.63636,2016-10-25,2016020083,1,H,Bergeron,4.0,4.0,8.0,2.0,6.0,8.0,MIN,8470638,C,3,0,3,5,3,2,Patrice Bergeron,BOS,8,14,22,2
4.0,10.0,14.0,16,5,11,0.60869,2017-02-09,2016020802,1,H,Bergeron,1.0,3.0,4.0,4.0,1.0,5.0,SJS,8470638,C,4,3,1,3,1,2,Patrice Bergeron,BOS,9,14,23,2
2.0,3.0,5.0,10,6,4,0.45454,2016-10-22,2016020065,1,H,Bergeron,3.0,2.0,5.0,7.0,5.0,12.0,MTL,8470638,C,10,5,5,2,1,1,Patrice Bergeron,BOS,12,10,22,2
5.0,4.0,9.0,19,6,13,0.64285,2017-03-11,2016021000,1,H,Bergeron,1.0,7.0,8.0,4.0,7.0,11.0,PHI,8470638,C,6,3,3,3,1,2,Patrice Bergeron,BOS,10,18,28,2
4.0,3.0,7.0,15,5,10,0.5238,2017-01-02,2016020563,1,R,Bergeron,1.0,2.0,3.0,5.0,6.0,11.0,NJD,8470638,C,2,2,0,4,3,1,Patrice Bergeron,BOS,10,11,21,2
1.0,3.0,4.0,15,4,11,0.72727,2017-02-26,2016020912,1,R,Bergeron,3.0,8.0,11.0,2.0,5.0,7.0,DAL,8470638,C,3,1,2,4,1,3,Patrice Bergeron,BOS,6,16,22,2
