state,date,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,geocoded_state,previous_day_admission_adult_covid_confirmed_18_19,previous_day_admission_adult_covid_confirmed_18_19_coverage,previous_day_admission_adult_covid_confirmed_20_29,previous_day_admission_adult_covid_confirmed_20_29_coverage,previous_day_admission_adult_covid_confirmed_30_39,previous_day_admission_adult_covid_confirmed_30_39_coverage,previous_day_admission_adult_covid_confirmed_40_49,previous_day_admission_adult_covid_confirmed_40_49_coverage,previous_day_admission_adult_covid_confirmed_50_59,previous_day_admission_adult_covid_confirmed_50_59_coverage,previous_day_admission_adult_covid_confirmed_60_69,previous_day_admission_adult_covid_confirmed_60_69_coverage,previous_day_admission_adult_covid_confirmed_70_79,previous_day_admission_adult_covid_confirmed_70_79_coverage,previous_day_admission_adult_covid_confirmed_80,previous_day_admission_adult_covid_confirmed_80_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18_19,previous_day_admission_adult_covid_suspected_18_19_coverage,previous_day_admission_adult_covid_suspected_20_29,previous_day_admission_adult_covid_suspected_20_29_coverage,previous_day_admission_adult_covid_suspected_30_39,previous_day_admission_adult_covid_suspected_30_39_coverage,previous_day_admission_adult_covid_suspected_40_49,previous_day_admission_adult_covid_suspected_40_49_coverage,previous_day_admission_adult_covid_suspected_50_59,previous_day_admission_adult_covid_suspected_50_59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60_69_coverage,previous_day_admission_adult_covid_suspected_70_79,previous_day_admission_adult_covid_suspected_70_79_coverage,previous_day_admission_adult_covid_suspected_80_,previous_day_admission_adult_covid_suspected_80_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
RI,2021-03-22,4,9,2,4,9,2,7,14,2439,15,2205,15,164,14,5.0,15,0.0,14,0.0,14,0.0,14,122.0,15,14.0,14,16.0,15,163.0,14,127.0,15,1.0,14,1.0,14,169.0,15,0.904059040590406,15,2205,2439,0.0758206195099399,14,164,2163,0.0695504664970313,14,164,2358,0.0927152317880794,14.0,14.0,151.0,0.7218934911242604,15.0,122.0,169.0,,0.0,15,0.0,15,0.0,15,1.0,15,1.0,15,1.0,15,2.0,15,0.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,1,14,272.0,1206.0,,0.0,3.0,,0.0,14,0.0,14,0.0,14,0.0,14,1.0,1.0,14,14
RI,2021-03-23,4,9,2,4,9,2,6,14,2465,15,2273,15,147,14,5.0,15,0.0,14,0.0,14,0.0,14,126.0,15,14.0,14,15.0,15,146.0,14,110.0,15,1.0,14,1.0,14,162.0,15,0.9221095334685598,15,2273,2465,0.0658012533572068,14,147,2234,0.0615577889447236,14,147,2388,0.0972222222222222,14.0,14.0,144.0,0.7777777777777778,15.0,126.0,162.0,,0.0,15,1.0,15,0.0,15,0.0,15,0.0,15,3.0,15,1.0,15,0.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0,14,272.0,1205.0,0.0,0.0,6.0,0.0,0.0,14,0.0,14,0.0,14,0.0,14,1.0,1.0,14,14
RI,2021-03-24,4,9,2,4,9,2,7,14,2459,15,2296,15,150,14,9.0,15,0.0,14,0.0,14,0.0,14,124.0,15,15.0,14,18.0,15,149.0,14,115.0,15,1.0,14,1.0,14,173.0,15,0.9337128914192762,15,2296,2459,0.0665483584738243,14,150,2254,0.0630252100840336,14,150,2380,0.0967741935483871,14.0,15.0,155.0,0.7167630057803468,15.0,124.0,173.0,,0.0,15,2.0,15,0.0,15,1.0,15,0.0,15,3.0,15,0.0,15,3.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,1,14,269.0,734.0,0.0,12.0,71.0,0.0,0.0,14,0.0,14,0.0,14,0.0,14,1.0,1.0,14,14
RI,2021-03-25,4,10,1,4,10,1,7,14,2462,15,2294,15,161,14,13.0,15,0.0,14,0.0,14,0.0,14,130.0,15,17.0,14,19.0,15,159.0,14,123.0,15,2.0,14,2.0,14,170.0,15,0.9317627944760356,15,2294,2462,0.0716192170818505,14,161,2248,0.0675052410901467,14,161,2385,0.1118421052631579,14.0,17.0,152.0,0.7647058823529411,15.0,130.0,170.0,,0.0,15,3.0,15,3.0,15,2.0,15,2.0,15,1.0,15,1.0,15,1.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0,14,138.0,335.0,0.0,0.0,6.0,0.0,0.0,14,0.0,14,0.0,14,0.0,14,1.0,1.0,14,14
RI,2021-03-26,4,10,1,4,10,1,7,14,2430,15,2299,15,165,14,14.0,15,0.0,14,0.0,14,0.0,14,140.0,15,15.0,14,17.0,15,163.0,14,125.0,15,2.0,14,2.0,14,169.0,15,0.946090534979424,15,2299,2430,0.0734312416555407,14,165,2247,0.0702127659574468,14,165,2350,0.1,14.0,15.0,150.0,0.8284023668639053,15.0,140.0,169.0,,0.0,15,0.0,15,2.0,15,3.0,15,4.0,15,0.0,15,3.0,15,2.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0,14,138.0,328.0,0.0,0.0,5.0,0.0,0.0,14,0.0,14,0.0,14,0.0,14,1.0,1.0,14,14
RI,2021-03-27,3,11,1,3,11,1,7,14,2488,15,2285,15,158,14,9.0,15,0.0,14,0.0,14,0.0,14,137.0,15,17.0,14,18.0,15,157.0,14,120.0,15,1.0,14,1.0,14,166.0,15,0.9184083601286174,15,2285,2488,0.0706935123042505,14,158,2235,0.0655601659751037,14,158,2410,0.1156462585034013,14.0,17.0,147.0,0.8253012048192772,15.0,137.0,166.0,,0.0,15,0.0,15,0.0,15,3.0,15,2.0,15,2.0,15,2.0,15,0.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,3,14,138.0,299.0,0.0,0.0,5.0,0.0,0.0,14,0.0,14,0.0,14,0.0,14,1.0,11.0,14,14
RI,2021-03-28,3,11,1,3,11,1,21,14,2248,15,1944,15,165,14,9.0,15,0.0,14,0.0,14,0.0,14,136.0,15,17.0,14,18.0,15,164.0,14,126.0,15,1.0,14,1.0,14,165.0,15,0.8647686832740213,15,1944,2248,0.087117212249208,14,165,1894,0.0759668508287292,14,165,2172,0.1156462585034013,14.0,17.0,147.0,0.8242424242424242,15.0,136.0,165.0,,0.0,15,1.0,15,0.0,15,1.0,15,2.0,15,3.0,15,2.0,15,0.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,1,14,138.0,299.0,0.0,0.0,5.0,0.0,0.0,14,0.0,14,0.0,14,0.0,14,0.0,16.0,14,14
RI,2021-03-29,3,11,1,3,11,1,7,14,2429,15,2265,15,164,14,4.0,15,0.0,14,0.0,14,0.0,14,148.0,15,16.0,14,18.0,15,163.0,14,124.0,15,1.0,14,1.0,14,174.0,15,0.9324825030876904,15,2265,2429,0.074074074074074,14,164,2214,0.0697278911564625,14,164,2352,0.1025641025641025,14.0,16.0,156.0,0.8505747126436781,15.0,148.0,174.0,,0.0,15,0.0,15,1.0,15,0.0,15,0.0,15,2.0,15,1.0,15,0.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,1,14,138.0,299.0,0.0,0.0,5.0,0.0,0.0,14,0.0,14,0.0,14,0.0,14,1.0,1.0,14,14
RI,2021-03-30,3,11,1,3,11,1,7,14,2470,15,2332,15,176,14,15.0,15,0.0,14,1.0,14,0.0,14,149.0,15,14.0,14,16.0,15,174.0,14,138.0,15,2.0,14,2.0,14,179.0,15,0.9441295546558705,15,2332,2470,0.0771929824561403,14,176,2280,0.0735478478896782,14,176,2393,0.0875,14.0,14.0,160.0,0.8324022346368715,15.0,149.0,179.0,,0.0,15,0.0,15,3.0,15,3.0,15,2.0,15,5.0,15,2.0,15,0.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,2,14,138.0,299.0,0.0,0.0,2.0,0.0,0.0,14,0.0,14,0.0,14,0.0,14,1.0,1.0,14,14
RI,2021-03-31,3,10,2,3,10,2,6,14,2613,15,2376,15,168,14,13.0,15,0.0,14,0.0,14,0.0,14,146.0,15,14.0,14,18.0,15,165.0,14,132.0,15,3.0,14,3.0,14,181.0,15,0.9092996555683124,15,2376,2613,0.0723514211886304,14,168,2322,0.0662721893491124,14,168,2535,0.0864197530864197,14.0,14.0,162.0,0.8066298342541437,15.0,146.0,181.0,,0.0,15,1.0,15,0.0,15,0.0,15,3.0,15,3.0,15,3.0,15,3.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,3,14,240.0,646.0,0.0,6.0,88.0,0.0,0.0,14,0.0,14,0.0,14,0.0,14,1.0,1.0,14,14
RI,2021-04-01,3,10,2,3,10,2,6,14,2610,15,2354,15,168,14,14.0,15,0.0,14,1.0,14,0.0,14,142.0,15,14.0,14,19.0,15,165.0,14,132.0,15,3.0,14,3.0,14,182.0,15,0.9019157088122606,15,2354,2610,0.0729800173761946,14,168,2302,0.0662983425414364,14,168,2534,0.0858895705521472,14.0,14.0,163.0,0.7802197802197802,15.0,142.0,182.0,,0.0,15,1.0,15,0.0,15,1.0,15,4.0,15,3.0,15,5.0,15,0.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,2,14,0.0,139.0,0.0,0.0,2.0,0.0,0.0,14,0.0,14,0.0,14,0.0,14,1.0,1.0,14,14
RI,2021-04-02,3,11,1,3,11,1,6,14,2551,15,2301,15,181,14,15.0,15,1.0,14,0.0,14,0.0,14,136.0,15,17.0,14,20.0,15,180.0,14,144.0,15,1.0,14,1.0,14,172.0,15,0.901999215993728,15,2301,2551,0.0803730017761989,14,181,2252,0.0732200647249191,14,181,2472,0.1111111111111111,14.0,17.0,153.0,0.7906976744186046,15.0,136.0,172.0,,0.0,15,2.0,15,0.0,15,3.0,15,4.0,15,4.0,15,1.0,15,1.0,15,0.0,15,0.0,14,0.0,14,0.0,14,1.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0,14,0.0,139.0,0.0,0.0,2.0,0.0,0.0,14,0.0,14,0.0,14,0.0,14,1.0,1.0,14,14
RI,2021-04-03,3,11,1,3,11,1,5,14,2549,15,2216,15,179,14,11.0,15,0.0,14,1.0,14,0.0,14,129.0,15,20.0,14,23.0,15,176.0,14,141.0,15,3.0,14,3.0,14,164.0,15,0.8693605335425657,15,2216,2549,0.0823745973308789,14,179,2173,0.0724110032362459,14,179,2472,0.1379310344827586,14.0,20.0,145.0,0.7865853658536586,15.0,129.0,164.0,,0.0,15,0.0,15,0.0,15,2.0,15,3.0,15,3.0,15,2.0,15,1.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,1,14,0.0,139.0,0.0,0.0,3.0,0.0,0.0,14,0.0,14,0.0,14,0.0,14,1.0,1.0,14,14
RI,2021-04-04,3,10,2,3,10,2,5,14,2433,15,2115,15,180,14,10.0,15,0.0,14,1.0,14,0.0,14,136.0,15,21.0,14,25.0,15,177.0,14,143.0,15,3.0,14,3.0,14,170.0,15,0.8692971639950678,15,2115,2433,0.0868306801736613,14,180,2073,0.0763358778625954,14,180,2358,0.1390728476821192,14.0,21.0,151.0,0.8,15.0,136.0,170.0,,0.0,15,0.0,15,3.0,15,1.0,15,1.0,15,1.0,15,1.0,15,3.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,2,14,0.0,139.0,0.0,0.0,3.0,0.0,0.0,14,0.0,14,0.0,14,0.0,14,1.0,1.0,14,14
RI,2021-04-05,3,10,1,3,10,1,5,13,2492,14,2161,14,188,13,7.0,14,0.0,13,0.0,13,0.0,13,138.0,14,25.0,13,29.0,14,185.0,13,152.0,14,3.0,13,3.0,13,178.0,14,0.8671749598715891,14,2161,2492,0.0888468809073724,13,188,2116,0.0778145695364238,13,188,2416,0.1572327044025157,13.0,25.0,159.0,0.7752808988764045,14.0,138.0,178.0,,0.0,14,2.0,14,1.0,14,0.0,14,1.0,14,2.0,14,0.0,14,1.0,14,0.0,14,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,2,13,0.0,125.0,0.0,0.0,3.0,14.0,0.0,13,0.0,13,0.0,13,0.0,13,1.0,1.0,13,13
RI,2021-04-06,4,9,1,4,9,1,5,13,2531,14,2269,14,192,13,18.0,14,0.0,13,0.0,13,0.0,13,141.0,14,23.0,13,28.0,14,190.0,13,157.0,14,2.0,13,2.0,13,177.0,14,0.8964836033188464,14,2269,2531,0.0864086408640864,13,192,2222,0.0782077393075356,13,192,2455,0.1455696202531645,13.0,23.0,158.0,0.7966101694915254,14.0,141.0,177.0,,1.0,14,1.0,14,2.0,14,1.0,14,5.0,14,5.0,14,2.0,14,1.0,14,0.0,14,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,1,13,0.0,125.0,0.0,0.0,3.0,14.0,0.0,13,0.0,13,0.0,13,0.0,13,1.0,1.0,13,13
RI,2021-04-07,4,9,1,4,9,1,5,13,2554,14,2252,14,193,13,14.0,14,0.0,13,0.0,13,0.0,13,134.0,14,24.0,13,27.0,14,192.0,13,156.0,14,1.0,13,1.0,13,174.0,14,0.8817541111981206,14,2252,2554,0.0871331828442437,13,193,2215,0.0780428629195309,13,193,2473,0.1548387096774193,13.0,24.0,155.0,0.7701149425287356,14.0,134.0,174.0,,0.0,14,0.0,14,0.0,14,2.0,14,2.0,14,9.0,14,1.0,14,0.0,14,0.0,14,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,1,13,217.0,511.0,2.0,20.0,27.0,13.0,0.0,13,0.0,13,0.0,13,0.0,13,1.0,1.0,13,13
RI,2021-04-08,4,9,1,4,9,1,4,13,2555,14,2308,14,181,13,11.0,14,0.0,13,0.0,13,0.0,13,136.0,14,30.0,13,33.0,14,180.0,13,146.0,14,1.0,13,1.0,13,176.0,14,0.9033268101761252,14,2308,2555,0.0795604395604395,13,181,2275,0.0731313131313131,13,181,2475,0.1910828025477707,13.0,30.0,157.0,0.7727272727272727,14.0,136.0,176.0,,0.0,14,1.0,14,2.0,14,0.0,14,5.0,14,1.0,14,2.0,14,0.0,14,0.0,14,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,1,13,0.0,113.0,2.0,0.0,2.0,0.0,0.0,13,0.0,13,0.0,13,0.0,13,1.0,1.0,13,13
RI,2021-04-09,4,8,1,4,8,1,5,12,2259,13,2039,13,187,12,14.0,13,0.0,12,0.0,12,0.0,12,140.0,13,31.0,12,34.0,13,185.0,12,149.0,13,2.0,12,2.0,12,174.0,13,0.9026117751217352,13,2039,2259,0.0935935935935936,12,187,1998,0.0855835240274599,12,187,2185,0.2,12.0,31.0,155.0,0.8045977011494253,13.0,140.0,174.0,,0.0,13,1.0,13,3.0,13,1.0,13,6.0,13,2.0,13,1.0,13,0.0,13,0.0,13,0.0,12,0.0,12,0.0,12,0.0,12,0.0,12,0.0,12,0.0,12,0.0,12,0.0,12,0,12,0.0,100.0,3.0,0.0,1.0,14.0,0.0,12,0.0,12,0.0,12,0.0,12,0.0,0.0,12,12
RI,2021-04-10,4,9,1,4,9,1,6,13,2517,14,2218,14,185,13,5.0,14,0.0,13,0.0,13,0.0,13,134.0,14,34.0,13,36.0,14,185.0,13,149.0,14,0.0,13,0.0,13,176.0,14,0.8812077870480731,14,2218,2517,0.0850183823529411,13,185,2176,0.0758196721311475,13,185,2440,0.2165605095541401,13.0,34.0,157.0,0.7613636363636364,14.0,134.0,176.0,,0.0,14,0.0,14,0.0,14,0.0,14,3.0,14,0.0,14,2.0,14,0.0,14,0.0,14,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,2,13,0.0,100.0,3.0,0.0,0.0,14.0,0.0,13,0.0,13,0.0,13,0.0,13,1.0,1.0,13,13
RI,2021-04-11,4,9,1,4,9,1,20,13,2201,14,1923,14,180,13,5.0,14,0.0,13,0.0,13,0.0,13,132.0,14,31.0,13,32.0,14,180.0,13,143.0,14,0.0,13,0.0,13,172.0,14,0.8736937755565652,14,1923,2201,0.0956937799043062,13,180,1881,0.0846660395108184,13,180,2126,0.2026143790849673,13.0,31.0,153.0,0.7674418604651163,14.0,132.0,172.0,,0.0,14,0.0,14,0.0,14,2.0,14,1.0,14,0.0,14,1.0,14,1.0,14,0.0,14,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,2,13,0.0,100.0,3.0,0.0,0.0,14.0,0.0,13,0.0,13,0.0,13,0.0,13,0.0,14.0,13,13
RI,2021-04-12,4,9,1,4,9,1,6,13,2508,14,2223,14,178,13,5.0,14,1.0,13,0.0,13,0.0,13,132.0,14,28.0,13,29.0,14,178.0,13,141.0,14,0.0,13,0.0,13,176.0,14,0.8863636363636364,14,2223,2508,0.0816888480954566,13,178,2179,0.0731306491372226,13,178,2434,0.1783439490445859,13.0,28.0,157.0,0.75,14.0,132.0,176.0,,1.0,14,1.0,14,0.0,14,0.0,14,0.0,14,1.0,14,1.0,14,0.0,14,1.0,14,0.0,13,0.0,13,1.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,2,13,0.0,100.0,3.0,0.0,0.0,10.0,0.0,13,0.0,13,0.0,13,0.0,13,1.0,1.0,13,13
RI,2021-04-13,4,9,1,4,9,1,6,13,2582,14,2313,14,190,13,13.0,14,1.0,13,1.0,13,0.0,13,135.0,14,32.0,13,32.0,14,188.0,13,149.0,14,2.0,13,2.0,13,174.0,14,0.8958171959721146,14,2313,2582,0.0838112042346713,13,190,2267,0.0757877941763063,13,190,2507,0.2064516129032258,13.0,32.0,155.0,0.7758620689655172,14.0,135.0,174.0,,0.0,14,0.0,14,2.0,14,4.0,14,2.0,14,4.0,14,0.0,14,1.0,14,0.0,14,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,1.0,13,0.0,13,0.0,13,0.0,13,1,13,0.0,100.0,3.0,0.0,0.0,10.0,0.0,13,0.0,13,0.0,13,0.0,13,1.0,1.0,13,13
RI,2021-04-14,4,9,2,4,9,2,1,14,2593,15,2362,15,187,14,14.0,15,0.0,14,0.0,14,0.0,14,143.0,15,35.0,14,34.0,15,184.0,14,146.0,15,3.0,14,2.0,14,177.0,15,0.9109139992286928,15,2362,2593,0.0807078118256366,14,187,2317,0.0743538767395626,14,187,2515,0.2215189873417721,14.0,35.0,158.0,0.807909604519774,15.0,143.0,177.0,,0.0,15,2.0,15,0.0,15,1.0,15,4.0,15,2.0,15,2.0,15,3.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,2,14,211.0,460.0,811.0,11.0,30.0,34.0,0.0,14,0.0,14,0.0,14,0.0,14,1.0,1.0,14,14
RI,2021-04-15,3,11,1,3,11,1,7,14,2592,15,2343,15,180,14,13.0,15,0.0,14,0.0,14,0.0,14,140.0,15,30.0,14,32.0,15,178.0,14,142.0,15,2.0,14,1.0,14,175.0,15,0.9039351851851852,15,2343,2592,0.0784313725490196,14,180,2295,0.0715705765407554,14,180,2515,0.1923076923076923,14.0,30.0,156.0,0.8,15.0,140.0,175.0,,0.0,15,3.0,15,1.0,15,2.0,15,2.0,15,2.0,15,1.0,15,2.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,2,14,0.0,100.0,3.0,0.0,0.0,8.0,0.0,14,0.0,14,0.0,14,0.0,14,1.0,1.0,14,14
RI,2021-04-16,4,9,2,4,9,2,6,14,2570,15,2355,15,179,14,12.0,15,0.0,14,0.0,14,0.0,14,133.0,15,30.0,14,31.0,15,177.0,14,138.0,15,2.0,14,1.0,14,173.0,15,0.9163424124513618,15,2355,2570,0.0774556469061012,14,179,2311,0.0718586912886391,14,179,2491,0.1948051948051948,14.0,30.0,154.0,0.7687861271676301,15.0,133.0,173.0,,1.0,15,1.0,15,2.0,15,1.0,15,3.0,15,2.0,15,2.0,15,0.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,3,14,0.0,100.0,18.0,0.0,0.0,18.0,0.0,14,0.0,14,0.0,14,0.0,14,1.0,1.0,14,14
RI,2021-04-17,4,10,1,4,10,1,20,14,2268,15,2006,15,191,14,15.0,15,0.0,14,1.0,14,0.0,14,132.0,15,32.0,14,32.0,15,187.0,14,149.0,15,4.0,14,3.0,14,173.0,15,0.8844797178130511,15,2006,2268,0.0972505091649694,14,191,1964,0.0872943327239488,14,191,2188,0.2077922077922078,14.0,32.0,154.0,0.7630057803468208,15.0,132.0,173.0,,0.0,15,0.0,15,2.0,15,3.0,15,4.0,15,3.0,15,2.0,15,1.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,2,14,0.0,100.0,19.0,0.0,0.0,17.0,0.0,14,0.0,14,0.0,14,0.0,14,0.0,0.0,14,14
RI,2021-04-18,3,11,1,3,11,1,7,14,2522,15,2232,15,191,14,14.0,15,0.0,14,0.0,14,0.0,14,139.0,15,30.0,14,31.0,15,187.0,14,150.0,15,4.0,14,3.0,14,179.0,15,0.8850118953211736,15,2232,2522,0.0872146118721461,14,191,2190,0.0781825624232501,14,191,2443,0.1875,14.0,30.0,160.0,0.776536312849162,15.0,139.0,179.0,,0.0,15,2.0,15,0.0,15,3.0,15,3.0,15,0.0,15,4.0,15,2.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,4,14,0.0,0.0,19.0,0.0,0.0,17.0,0.0,14,0.0,14,0.0,14,0.0,14,1.0,1.0,14,14
RI,2021-04-19,4,8,2,4,8,2,7,13,2520,14,2288,14,193,13,11.0,14,0.0,13,0.0,13,0.0,13,135.0,14,28.0,13,29.0,14,191.0,13,154.0,14,2.0,13,2.0,13,165.0,14,0.907936507936508,14,2288,2520,0.0860071301247771,13,193,2244,0.0790012279983626,13,193,2443,0.1917808219178082,13.0,28.0,146.0,0.8181818181818182,14.0,135.0,165.0,,0.0,14,0.0,14,1.0,14,2.0,14,3.0,14,2.0,14,0.0,14,3.0,14,0.0,14,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,2,13,0.0,100.0,19.0,0.0,0.0,17.0,0.0,13,0.0,13,0.0,13,0.0,13,1.0,1.0,13,13
RI,2021-04-20,4,9,1,4,9,1,7,13,2515,14,2322,14,196,13,17.0,14,0.0,13,0.0,13,0.0,13,145.0,14,30.0,13,30.0,14,195.0,13,158.0,14,1.0,13,1.0,13,167.0,14,0.9232604373757456,14,2322,2515,0.086229652441707,13,196,2273,0.080360803608036,13,196,2439,0.2027027027027027,13.0,30.0,148.0,0.8682634730538922,14.0,145.0,167.0,,0.0,14,3.0,14,4.0,14,0.0,14,5.0,14,4.0,14,0.0,14,1.0,14,0.0,14,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,1,13,0.0,100.0,19.0,0.0,0.0,17.0,0.0,13,0.0,13,0.0,13,0.0,13,1.0,1.0,13,13
